Delivery Start (CET);Delivery End (CET);SE1 High Price (EUR/MWh);SE1 Low Price (EUR/MWh);SE1 Open Price (EUR/MWh);SE1 Close Price (EUR/MWh);SE1 Average Price (EUR/MWh);SE1 Volume (MW);SE1 Buy Volume (MW);SE1 Sell Volume (MW);SE1 Average Price Last 3 H (EUR/MWh);SE1 Open Trade Time (CET);SE1 Close Trade Time (CET);SE2 High Price (EUR/MWh);SE2 Low Price (EUR/MWh);SE2 Open Price (EUR/MWh);SE2 Close Price (EUR/MWh);SE2 Average Price (EUR/MWh);SE2 Volume (MW);SE2 Buy Volume (MW);SE2 Sell Volume (MW);SE2 Average Price Last 3 H (EUR/MWh);SE2 Open Trade Time (CET);SE2 Close Trade Time (CET);SE3 High Price (EUR/MWh);SE3 Low Price (EUR/MWh);SE3 Open Price (EUR/MWh);SE3 Close Price (EUR/MWh);SE3 Average Price (EUR/MWh);SE3 Volume (MW);SE3 Buy Volume (MW);SE3 Sell Volume (MW);SE3 Average Price Last 3 H (EUR/MWh);SE3 Open Trade Time (CET);SE3 Close Trade Time (CET);SE4 High Price (EUR/MWh);SE4 Low Price (EUR/MWh);SE4 Open Price (EUR/MWh);SE4 Close Price (EUR/MWh);SE4 Average Price (EUR/MWh);SE4 Volume (MW);SE4 Buy Volume (MW);SE4 Sell Volume (MW);SE4 Average Price Last 3 H (EUR/MWh);SE4 Open Trade Time (CET);SE4 Close Trade Time (CET)
18.11.2024 07:00:00;18.11.2024 08:00:00;153.51;14.11;14.87;30.61;80.32;190.5;70.2;121.3;26.86;17.11.2024 15:20:00;18.11.2024 05:52:03;130.05;15.8;127.56;30.61;84.39;278.5;81.9;260.7;27.03;17.11.2024 19:14:26;18.11.2024 05:52:03;195.34;97.7;108.75;118;127.97;325.2;162.6;206;121.93;17.11.2024 15:20:18;18.11.2024 05:59:24;152.49;89.06;99.24;127.98;118.48;97.3;51.1;46.7;122.19;17.11.2024 15:22:13;18.11.2024 05:59:22
18.11.2024 08:00:00;18.11.2024 09:00:00;198.3;36.4;36.4;79.5;111.74;178.3;56.7;149.3;44.16;17.11.2024 18:57:18;18.11.2024 06:51:53;201;35.7;36.4;47.8;129.61;280.1;83.1;250.5;46.21;17.11.2024 18:57:18;18.11.2024 06:57:08;205;114.51;127.39;160;140.72;290.1;177.2;154.3;146.93;17.11.2024 15:37:42;18.11.2024 06:58:25;201;112.66;112.66;160;145.77;77.8;35.6;42.2;136.1;17.11.2024 15:22:08;18.11.2024 06:58:44
18.11.2024 09:00:00;18.11.2024 10:00:00;200.02;31.56;31.56;41;107.18;193.7;86.9;116.2;49.7;17.11.2024 18:25:48;18.11.2024 07:52:23;200.02;31.56;31.56;41;119.22;262.2;28.5;259.2;51.35;17.11.2024 18:25:48;18.11.2024 07:52:23;200.02;70;99.03;136.64;126.14;315;167;162.8;127.04;17.11.2024 15:20:05;18.11.2024 07:59:00;200.02;70;99.03;129.97;117.8;90.3;39.3;51;122.33;17.11.2024 15:20:04;18.11.2024 07:30:09
18.11.2024 10:00:00;18.11.2024 11:00:00;136.27;33.05;33.05;73.4;93.03;192.8;66.1;153.6;79.99;17.11.2024 18:26:05;18.11.2024 08:54:15;136.27;33.05;33.05;73.4;88.31;150.9;37.2;137.6;72.88;17.11.2024 18:26:05;18.11.2024 08:54:15;136.27;70;102.6;115.13;105.97;339.8;124.1;238.1;114.79;17.11.2024 15:36:11;18.11.2024 08:59:34;117.2;70;102.6;115.2;100.45;93.5;41.8;51.8;99.57;17.11.2024 15:36:11;18.11.2024 08:59:18
18.11.2024 11:00:00;18.11.2024 12:00:00;165.16;32;37.05;42.1;111.98;291.4;71.8;255.2;53.21;17.11.2024 16:25:12;18.11.2024 09:59:01;142.07;31.2;37.05;42.1;71.6;129.3;50.1;104.2;50.5;17.11.2024 16:25:12;18.11.2024 09:59:01;142.07;70;96.33;99.94;95.79;387.8;151.2;264.3;100.07;17.11.2024 15:32:45;18.11.2024 09:57:53;142.07;70;96.33;96.95;95.48;122.9;72.7;50.2;99.3;17.11.2024 15:32:45;18.11.2024 09:59:00
18.11.2024 12:00:00;18.11.2024 13:00:00;172.51;32.25;35.05;45.8;81.75;297.7;82.4;243.4;54.85;17.11.2024 16:25:32;18.11.2024 10:56:05;172.51;32.25;35.05;43.8;71.21;228.2;116.9;162.9;51.05;17.11.2024 16:25:32;18.11.2024 10:56:42;172.51;70;83.3;96.48;85.39;342.9;177.9;176.1;84.91;17.11.2024 15:28:14;18.11.2024 10:59:17;100;70;75.57;96.48;80.87;105.1;70.6;35.6;81.21;17.11.2024 15:21:11;18.11.2024 10:59:17
18.11.2024 13:00:00;18.11.2024 14:00:00;166.12;32.73;160.06;35.57;95.66;283.4;86.5;234.6;41.68;17.11.2024 19:14:26;18.11.2024 11:42:24;167.14;32.73;160.06;36.1;87.9;271.8;132.4;244.3;41.95;17.11.2024 19:14:26;18.11.2024 11:59:00;165.12;67.35;82.78;89.67;100.06;319.8;206.1;168.1;87.6;17.11.2024 15:47:41;18.11.2024 11:59:57;160.5;68.35;83;79.11;84.73;99.8;54.7;48.3;81.31;17.11.2024 15:22:08;18.11.2024 11:58:14
18.11.2024 14:00:00;18.11.2024 15:00:00;184.62;35.05;35.05;41.04;90.41;285.4;118.2;203.3;44.79;17.11.2024 18:26:57;18.11.2024 12:54:05;184.62;35.05;35.05;40.84;79.33;335.8;136.9;311.8;43.43;17.11.2024 18:26:57;18.11.2024 12:54:05;184.62;70;96.8;137.1;116.92;186.7;119.3;123.7;112.23;17.11.2024 15:48:00;18.11.2024 12:59:20;184.62;70;103.5;133.6;99.82;94.2;53.1;45.1;101.58;17.11.2024 16:01:56;18.11.2024 12:59:00
18.11.2024 15:00:00;18.11.2024 16:00:00;173;28.4;34.1;85.5;107.85;217.3;85.6;144.3;83.77;17.11.2024 15:56:28;18.11.2024 13:58:03;173.3;28.4;34.1;86;100.2;311;111.7;295.1;80.24;17.11.2024 15:56:28;18.11.2024 13:59:36;206.36;70;121.7;179.99;149.22;241.4;157.3;139.9;165.56;17.11.2024 15:47:53;18.11.2024 13:59:31;204.04;70;130.5;173.98;140.71;126.7;79.5;65.7;167.63;17.11.2024 16:01:48;18.11.2024 13:58:58
18.11.2024 16:00:00;18.11.2024 17:00:00;146.25;21.2;21.2;125.9;92.02;355.1;188.3;219.6;102.49;17.11.2024 15:20:00;18.11.2024 14:58:01;146.25;37.18;37.18;125.9;98.29;393.5;142.9;311.8;118.04;17.11.2024 15:25:57;18.11.2024 14:58:01;144;70;119.8;132.34;133.64;501.2;364.4;138.1;137.88;17.11.2024 15:20:05;18.11.2024 14:59:48;140.6;70;132.75;134.25;130.23;179;143.2;46.4;136.61;17.11.2024 16:06:12;18.11.2024 14:54:00
18.11.2024 17:00:00;18.11.2024 18:00:00;169.3;46.15;169.3;120;110.27;336.4;201.3;184;104.05;17.11.2024 19:14:26;18.11.2024 15:59:03;169.3;47.8;169.3;111.1;98.19;308.4;102.3;282.5;107.95;17.11.2024 19:14:26;18.11.2024 15:54:34;184.99;149.9;156.49;180;159.13;489.8;367.6;129.5;161.95;17.11.2024 15:35:39;18.11.2024 15:59:53;184.99;151.89;154.72;184.99;158.8;175.2;133.9;44.4;161.86;17.11.2024 15:45:06;18.11.2024 15:59:05
18.11.2024 18:00:00;18.11.2024 19:00:00;262.54;44.55;178.74;173.89;135.14;448;190.6;287.4;153.13;17.11.2024 19:14:26;18.11.2024 16:58:30;262.54;44.55;178.74;188.4;121.67;456.9;188.7;391;147.79;17.11.2024 19:14:26;18.11.2024 16:59:50;196.25;150;160.14;189.5;163.43;776.8;591.7;197.8;167.27;17.11.2024 15:25:53;18.11.2024 16:59:32;196.25;153.82;159.04;189.5;164.89;169.1;133.5;36.2;165.61;17.11.2024 15:20:08;18.11.2024 16:59:12
18.11.2024 19:00:00;18.11.2024 20:00:00;169.82;49.5;169.82;100;116.22;380.7;179;226.4;137.65;17.11.2024 19:14:26;18.11.2024 17:59:52;212.58;49.5;169.82;115.9;115.28;467.7;164.4;418.8;144.58;17.11.2024 19:14:26;18.11.2024 17:59:52;212.58;143.2;151.11;162.19;152.49;770.3;603;204.1;154.79;17.11.2024 15:26:23;18.11.2024 17:59:00;212.58;143.2;151.11;152.54;154.13;204.9;173;32.4;159.87;17.11.2024 15:44:52;18.11.2024 17:59:55
18.11.2024 20:00:00;18.11.2024 21:00:00;144.01;58.7;144.01;77.2;102.47;425.4;164.7;281.5;101.77;17.11.2024 19:14:26;18.11.2024 18:59:00;164.27;58.41;144.01;77.1;100.47;450.9;162.8;361.3;106.6;17.11.2024 19:14:26;18.11.2024 18:59:00;164.27;108.86;126.18;111.14;121.96;767.8;495.8;276.3;115.27;17.11.2024 15:20:01;18.11.2024 18:59:53;127.9;110.85;117.4;111.12;117.32;182.6;127.8;57;115.48;17.11.2024 15:35:27;18.11.2024 18:59:59
18.11.2024 21:00:00;18.11.2024 22:00:00;139.29;58.33;139.29;65;100.01;327.7;161;197.6;88.53;17.11.2024 19:14:26;18.11.2024 19:59:53;156.51;56.6;139.29;65;96.77;453.8;156.7;424.7;83.26;17.11.2024 19:14:26;18.11.2024 19:59:53;156.51;96.14;106.33;116.2;116.46;575.2;342;258.2;112.12;17.11.2024 15:35:26;18.11.2024 19:59:00;117.01;96.09;113.65;116.2;109.94;148;82.9;70.1;108.75;17.11.2024 15:36:42;18.11.2024 19:54:39
18.11.2024 22:00:00;18.11.2024 23:00:00;128.2;59.4;125.49;79.94;94.7;323;176.9;175.1;78.45;17.11.2024 19:14:26;18.11.2024 20:59:17;150;59.3;125.49;75;92.58;404.6;124.7;390.1;77.29;17.11.2024 19:14:26;18.11.2024 20:59:18;150;84.5;115.29;88.05;106.91;521.3;359.5;252.9;102.04;17.11.2024 16:01:21;18.11.2024 20:59:56;125.49;84.5;105.57;99.99;100.04;192.8;151.6;60.4;101.67;17.11.2024 16:18:33;18.11.2024 20:59:51
18.11.2024 23:00:00;19.11.2024 00:00:00;103.02;56.37;100.01;84.89;89.49;246.5;89.9;163.3;80.26;17.11.2024 19:14:26;18.11.2024 21:59:00;108.26;41.7;41.7;95.2;92.75;367.4;63.6;334.1;76.49;17.11.2024 14:40:28;18.11.2024 21:59:06;108.26;79.9;100.4;95.19;87.72;512.6;263.6;335.9;85.36;17.11.2024 16:01:28;18.11.2024 21:59:06;100.4;79.11;100.4;82.06;87.32;178.5;120.7;72.3;85.72;17.11.2024 16:01:28;18.11.2024 21:59:00
19.11.2024 00:00:00;19.11.2024 01:00:00;170.7;85.16;96.2;103.62;95.97;64.7;6.7;63.1;93.77;18.11.2024 18:25:20;18.11.2024 22:59:08;110;85.16;95.22;103.43;98.19;170.6;72.1;114.5;98.78;18.11.2024 16:54:42;18.11.2024 22:59:06;109.05;91.71;100.08;106.09;103.2;313.5;156.2;157.5;106.33;18.11.2024 15:36:33;18.11.2024 22:58:09;109.86;90.2;90.2;104.8;101.69;64.8;28.3;36.7;108.44;18.11.2024 15:20:44;18.11.2024 22:59:00
19.11.2024 01:00:00;19.11.2024 02:00:00;108.02;94.01;99.1;108.02;97.92;79.7;9;70.9;97.74;18.11.2024 20:01:18;18.11.2024 23:59:00;108.1;94.42;99;108.02;99.41;109.9;62.7;49.9;99.03;18.11.2024 17:16:40;18.11.2024 23:59:00;108.48;83.85;83.85;108.02;100.42;220.5;126.2;116.5;101.7;18.11.2024 15:20:02;18.11.2024 23:59:00;106.82;94.01;99.4;106.82;102.13;24.3;10.8;13.5;102.47;18.11.2024 20:01:28;18.11.2024 23:50:58
19.11.2024 02:00:00;19.11.2024 03:00:00;99.51;89.3;96.02;98.5;95.29;144;39;105.1;95.74;18.11.2024 19:57:45;19.11.2024 00:59:00;99.1;89.31;94.88;98.5;94.54;104.9;76.3;28.6;93.64;18.11.2024 19:14:31;19.11.2024 00:59:00;99.87;85.75;92;94.8;93.09;174.4;97.4;79.6;93.24;18.11.2024 15:47:28;19.11.2024 00:56:51;98.54;90.34;94.76;94.99;92.5;42.9;38.9;4;92.38;18.11.2024 22:31:06;19.11.2024 00:56:51
19.11.2024 03:00:00;19.11.2024 04:00:00;129;81.75;88.85;83.9;98.64;197.4;43;155.2;89.66;18.11.2024 15:31:28;19.11.2024 01:56:16;94.95;80;88.85;80;86.23;196.5;89.1;111.9;85.05;18.11.2024 15:31:28;19.11.2024 01:59:55;94.95;81.65;88.85;82.92;87.21;391.3;208;199.2;85.99;18.11.2024 15:31:28;19.11.2024 01:59:00;93.57;79.99;91.78;80;86.63;131.4;87.8;44.5;85.62;18.11.2024 17:00:55;19.11.2024 01:59:56
19.11.2024 04:00:00;19.11.2024 05:00:00;81.9;73;78.55;81.9;78.27;64.1;9.9;54.2;77.77;18.11.2024 16:54:41;19.11.2024 02:55:05;82.65;70.31;72.5;82.09;78.65;152.3;64.7;110.2;77.62;18.11.2024 16:34:37;19.11.2024 02:58:29;96.63;75.59;94.31;83.68;85.61;245.9;159.8;92;80.57;18.11.2024 15:27:29;19.11.2024 02:59:15;95.02;75.59;93.99;83.71;86.04;63.6;43;20.6;80.47;18.11.2024 17:02:43;19.11.2024 02:56:21
19.11.2024 05:00:00;19.11.2024 06:00:00;114;88.7;102.38;88.7;95.47;96.5;73.1;26.4;105.57;18.11.2024 16:23:15;19.11.2024 03:59:00;101.96;83.71;97.62;86.91;93.11;157.5;82.8;76.2;89.12;18.11.2024 19:00:00;19.11.2024 03:59:00;102.71;83.81;102.38;86.79;94.34;242;158.8;92.8;88.88;18.11.2024 16:08:50;19.11.2024 03:59:32;102.16;83.67;100;88.74;91.19;48.9;38.4;10.5;89.02;18.11.2024 18:41:47;19.11.2024 03:53:00
19.11.2024 06:00:00;19.11.2024 07:00:00;122;94;109.3;97.6;105.67;108.9;70.4;46.7;111.72;18.11.2024 16:24:52;19.11.2024 04:56:07;130;94;109.3;120;109.22;146.2;43.9;115.9;109;18.11.2024 16:24:52;19.11.2024 04:59:30;130;104.49;105.38;124.91;115.93;208.6;139.4;84.2;118.03;18.11.2024 15:20:00;19.11.2024 04:58:41;238;119.61;119.61;185;179.66;24.4;15.1;9.8;176.25;18.11.2024 15:06:48;19.11.2024 04:52:25
19.11.2024 07:00:00;19.11.2024 08:00:00;212.9;113.31;138.2;146.54;146.66;100.9;78.6;48.8;150.35;18.11.2024 16:25:16;19.11.2024 05:59:59;212.9;113.4;138.2;146.54;142.74;177.5;61.5;158.2;154.05;18.11.2024 16:25:16;19.11.2024 05:59:59;230;130;133.15;178.1;157.03;121.5;74.9;56.9;174.1;18.11.2024 15:51:43;19.11.2024 05:59:00;270.45;149.62;149.9;220;192.19;50.1;21.1;31.8;252.25;18.11.2024 15:20:23;19.11.2024 05:58:13
19.11.2024 08:00:00;19.11.2024 09:00:00;199.54;158.9;171.95;169.9;178.31;175.8;110.3;70.6;180.94;18.11.2024 16:25:27;19.11.2024 06:59:48;200.4;150;171.95;150;171.88;176.7;65.6;129.8;173.15;18.11.2024 16:17:49;19.11.2024 06:59:58;199.9;156;162.21;156;176.83;288.1;184.4;130.3;178.22;18.11.2024 15:49:00;19.11.2024 06:59:49;199.54;152.11;177;152.11;180.37;87.6;46;41.6;171.26;18.11.2024 15:49:36;19.11.2024 06:59:49
19.11.2024 09:00:00;19.11.2024 10:00:00;249.99;167;167;172.01;187.4;127.4;63;66.5;172.32;18.11.2024 15:50:59;19.11.2024 07:59:35;263;138;138;173.6;184.23;235.9;91.7;145.9;173.06;18.11.2024 14:29:24;19.11.2024 07:57:13;260.8;165.8;181.58;172.01;190.27;450;208.8;269;172.93;18.11.2024 15:49:46;19.11.2024 07:59:35;204.7;137.01;151.3;137.01;173.26;108.4;86;23.3;159.4;18.11.2024 15:20:49;19.11.2024 07:59:04
19.11.2024 10:00:00;19.11.2024 11:00:00;179.4;130.1;156.1;130.1;159.53;152.4;65.4;87.1;148.71;18.11.2024 15:32:36;19.11.2024 08:54:19;180;128.23;169.72;128.23;160.78;247.6;142.7;105.5;147.92;18.11.2024 16:29:02;19.11.2024 08:58:11;179.57;127.01;157.56;127.12;158.82;516.3;282.9;242.5;153.4;18.11.2024 17:59:26;19.11.2024 08:59:59;179.01;129.43;159.1;129.43;157.36;104.5;95.1;12.3;149.44;18.11.2024 15:48:25;19.11.2024 08:54:19
19.11.2024 11:00:00;19.11.2024 12:00:00;175.6;134.57;150.52;154.22;155.42;195.6;112.1;83.5;145.89;18.11.2024 15:31:22;19.11.2024 09:59:00;171.9;134.58;150.67;153.14;152.81;203.4;110.8;94.6;143.13;18.11.2024 15:44:22;19.11.2024 09:59:00;175.74;133.99;151.2;154;155.81;551.5;293.9;267.7;144.67;18.11.2024 15:48:30;19.11.2024 09:59:15;170;133.98;160.05;154;154.12;129.5;125.7;4.8;145.55;18.11.2024 16:53:07;19.11.2024 09:59:15
19.11.2024 12:00:00;19.11.2024 13:00:00;168.7;127.77;139.3;139.84;152.59;118.4;68.8;54.6;134.42;18.11.2024 15:48:33;19.11.2024 10:59:00;200;128;139.3;139.84;155.36;181.4;95.9;87.5;136.71;18.11.2024 15:48:33;19.11.2024 10:59:00;200.1;127.9;148.51;139.87;150.39;525.3;283.1;242.2;139.59;18.11.2024 15:27:47;19.11.2024 10:59:05;192;128.85;152.15;140.34;149.54;129.7;98.3;31.4;138.16;18.11.2024 15:33:16;19.11.2024 10:59:00
19.11.2024 13:00:00;19.11.2024 14:00:00;165.1;129.87;135.9;139.89;148.76;117.2;55.8;72.7;137.37;18.11.2024 15:46:37;19.11.2024 11:59:03;200;128.5;135.9;130.48;156.78;166.3;90.3;86.6;135.58;18.11.2024 15:46:37;19.11.2024 11:59:00;246.4;129.98;140.05;138.84;149.76;338.8;203;162;138.77;18.11.2024 15:20:23;19.11.2024 11:59:29;189.79;130.48;162.35;139.89;146.39;98.7;78.2;25.5;138.74;18.11.2024 19:44:31;19.11.2024 11:59:05
19.11.2024 14:00:00;19.11.2024 15:00:00;176;126.92;158.2;136.21;144.02;226.5;142;85.5;136.2;18.11.2024 20:23:53;19.11.2024 12:59:04;166.8;127.09;145.02;143.6;143.42;268.3;141.5;127.3;137.37;18.11.2024 18:16:32;19.11.2024 12:59:24;178.38;126.92;138.93;143.71;145.3;503.9;264.7;243.3;134.8;18.11.2024 15:21:06;19.11.2024 12:59:58;190.29;127.09;151.66;138;152.17;179.3;103.3;83;135.77;18.11.2024 19:44:54;19.11.2024 12:59:00
19.11.2024 15:00:00;19.11.2024 16:00:00;141.88;120.71;141.88;126.8;132.12;105;64.7;41.3;131.89;18.11.2024 16:54:41;19.11.2024 13:58:58;141.88;120.21;141.88;121.92;132.06;191.1;79.7;168.4;131.22;18.11.2024 16:54:41;19.11.2024 13:59:57;170;100;131.02;136.24;139.48;505.9;261;270;136.03;18.11.2024 15:22:12;19.11.2024 13:59:41;179.83;122.07;179.83;137.21;140.83;124;69.3;55.2;134.08;18.11.2024 19:45:01;19.11.2024 13:53:19
19.11.2024 16:00:00;19.11.2024 17:00:00;180.6;119.17;131.7;180.6;132.02;135.4;89;48.4;131.14;18.11.2024 16:54:41;19.11.2024 14:59:32;186.4;96;131.7;186.4;126.31;205.6;71.6;181;127.2;18.11.2024 16:54:41;19.11.2024 14:59:42;190;100;137.84;190;142.28;564.6;343.9;222.7;139.86;18.11.2024 15:21:15;19.11.2024 14:59:43;174.5;139.98;162.3;174.5;149.01;49;33.2;15.9;148.81;18.11.2024 21:32:39;19.11.2024 14:58:48
19.11.2024 17:00:00;19.11.2024 18:00:00;220;144.6;157.06;218.88;157.56;177.8;167.8;12.6;160.87;19.11.2024 09:24:27;19.11.2024 15:59:51;239.5;144.54;144.54;182.19;161.28;421.6;207.4;230.7;167.07;18.11.2024 17:07:29;19.11.2024 15:59:30;221.38;100;148.99;221.38;154.35;420.8;267.4;198.5;156.46;18.11.2024 15:27:01;19.11.2024 15:59:00;239.5;148.75;160.7;217.4;176.16;158.8;113.9;52.3;186.42;18.11.2024 16:38:06;19.11.2024 15:59:51
19.11.2024 18:00:00;19.11.2024 19:00:00;400;159.88;159.88;400;262.37;232.7;142.7;232.7;305.46;18.11.2024 20:24:42;19.11.2024 16:59:45;224.2;111.3;111.3;224.2;143.67;269.1;188;148;149.98;18.11.2024 19:48:14;19.11.2024 16:59:37;184.21;100;147.49;184.2;143.79;1062.8;595;503.9;145.2;18.11.2024 15:33:34;19.11.2024 16:59:36;154.2;133.38;147.03;144.9;143.51;191.4;147.8;43.6;145.67;18.11.2024 16:53:04;19.11.2024 16:59:00
19.11.2024 19:00:00;19.11.2024 20:00:00;181;115.3;136.39;149;139.52;236.9;204.4;35.7;147.17;19.11.2024 05:29:06;19.11.2024 17:59:00;181;110;139.82;149;135.87;550.2;348.6;245.4;144.4;18.11.2024 17:01:00;19.11.2024 17:59:00;179;100;139.82;149;135.99;645.4;352.9;312.1;144.33;18.11.2024 17:01:00;19.11.2024 17:59:00;174.2;126.87;126.87;150;138.76;81.8;70.9;17.3;146.42;19.11.2024 03:06:36;19.11.2024 17:59:18
19.11.2024 20:00:00;19.11.2024 21:00:00;185;98.7;115.5;165.95;144.8;398.4;291.3;109.1;162.03;19.11.2024 05:29:15;19.11.2024 18:58:46;197.83;96.28;114.15;160;132.23;478.8;281.1;248;163.02;18.11.2024 16:54:42;19.11.2024 18:59:54;197.82;100;110;184.7;131.83;453.5;276.4;224;151.98;18.11.2024 17:15:54;19.11.2024 18:59:00;132.4;110.2;117.64;130.27;126.81;189.3;126.2;68.5;129.84;18.11.2024 17:31:28;19.11.2024 18:58:01
19.11.2024 21:00:00;19.11.2024 22:00:00;126.1;79.2;97.5;126.1;113.97;443.9;321.4;127.3;119.96;18.11.2024 19:58:09;19.11.2024 19:54:26;126.6;79.99;89.91;125.37;111.07;587.6;320.6;341.6;121.07;18.11.2024 16:54:41;19.11.2024 19:55:48;126.75;94.68;110;126.2;118.55;768.2;379.2;423.5;120.19;18.11.2024 17:15:54;19.11.2024 19:53:54;135.08;89.91;89.91;126.2;119.16;76.2;49.7;31.4;121.34;18.11.2024 16:54:41;19.11.2024 19:53:54
19.11.2024 22:00:00;19.11.2024 23:00:00;112.9;50;69.1;112.9;75.66;333.5;217.2;194.1;101.36;18.11.2024 16:54:41;19.11.2024 20:59:05;110.9;30.6;30.85;105.19;72.24;387.5;202.6;298.2;97.68;18.11.2024 15:39:40;19.11.2024 20:58:44;112.9;69.1;69.1;112.9;97.86;224.1;109.3;149.9;102.8;18.11.2024 16:54:41;19.11.2024 20:59:05;112.9;69.1;69.1;112.9;100.18;256.8;189.6;81.8;100.61;18.11.2024 16:54:41;19.11.2024 20:59:05
19.11.2024 23:00:00;20.11.2024 00:00:00;110;28.4;29.45;77.03;61.63;392.4;323.1;122.9;72.39;18.11.2024 15:42:01;19.11.2024 21:59:39;90;28.33;29.45;67.2;62.15;357.1;191.5;214.5;78.75;18.11.2024 15:42:01;19.11.2024 21:52:34;136.7;63;63.5;136.65;74.25;474.1;186.4;390.6;77.74;18.11.2024 19:19:37;19.11.2024 21:59:57;136.65;65.67;90.34;136.65;79.63;208.3;158.1;63;73.06;19.11.2024 10:41:24;19.11.2024 21:59:57
20.11.2024 00:00:00;20.11.2024 01:00:00;60.3;14.6;31.9;47.09;49.81;178.9;171.5;8;54.51;19.11.2024 15:21:45;19.11.2024 22:58:07;60.69;16.8;25.9;49.99;38.99;192.3;133.6;85.4;54.23;19.11.2024 15:20:00;19.11.2024 22:59:19;71.23;47.73;63.21;49.88;62.85;354.9;301.5;148.2;59.8;19.11.2024 16:12:00;19.11.2024 22:59:00;71.38;45.45;59.63;47.08;61.18;129.6;65.6;82.1;56.83;19.11.2024 15:22:22;19.11.2024 22:59:27
20.11.2024 01:00:00;20.11.2024 02:00:00;51.02;10.6;10.6;41.31;40.31;235.6;145.4;94.3;43.42;19.11.2024 15:22:36;19.11.2024 23:59:59;51.02;10.4;22.7;34.05;33.7;261.7;220.7;92.2;38.85;19.11.2024 15:20:00;19.11.2024 23:59:14;63.27;33.46;55.21;37.43;50.95;412.1;328.5;156.6;43.54;19.11.2024 15:21:00;19.11.2024 23:59:22;62.15;33.76;56.72;38;49.12;155.7;82.2;85;43.32;19.11.2024 16:12:00;19.11.2024 23:59:59
20.11.2024 02:00:00;20.11.2024 03:00:00;45.4;10;10;38.15;30.12;166.8;125.8;79.5;33.26;19.11.2024 15:41:00;20.11.2024 00:59:55;44.01;10;20.3;38.15;25.74;240.5;222.8;114.3;37.37;19.11.2024 15:20:00;20.11.2024 00:59:55;59.62;32.31;49.2;38.15;47.24;381.4;268.7;178.9;38.21;19.11.2024 16:28:50;20.11.2024 00:59:53;59.62;32.92;49.2;43.84;46.46;172;70.4;102;37.05;19.11.2024 15:42:14;20.11.2024 00:59:00
20.11.2024 03:00:00;20.11.2024 04:00:00;42.43;9.3;9.3;34.43;33.28;243.7;229.3;84.7;38.42;19.11.2024 15:27:58;20.11.2024 01:59:10;41.85;8.8;21.3;37.68;25.97;234.2;221.8;82.6;36.49;19.11.2024 15:20:00;20.11.2024 01:59:28;53.54;33.4;53.54;33.4;41.35;400.6;233.7;198.5;38.38;19.11.2024 15:20:41;20.11.2024 01:56:30;53.54;34.12;41.11;37.73;42.33;141.4;50.8;91.7;40.08;19.11.2024 14:00:39;20.11.2024 01:59:28
20.11.2024 04:00:00;20.11.2024 05:00:00;40;12.1;24;36;28.95;131.6;113;62.2;34.48;19.11.2024 17:25:06;20.11.2024 02:58:09;40.99;8.42;18.45;38;23.39;209.8;190;77.7;36.43;19.11.2024 15:20:00;20.11.2024 02:59:00;62.66;31.1;46;31.1;42.95;328.9;174.2;206.5;40.23;19.11.2024 16:09:32;20.11.2024 02:59:50;49.36;31.1;46.02;31.1;43.14;142.8;43;105.2;40.64;19.11.2024 15:33:16;20.11.2024 02:59:30
20.11.2024 05:00:00;20.11.2024 06:00:00;37.6;11.02;24;30.58;27.45;164.5;150.6;89.8;30.77;19.11.2024 17:25:06;20.11.2024 03:59:12;50;7.12;16.35;44.25;26.97;175.5;160.9;54.8;41.27;19.11.2024 15:20:00;20.11.2024 03:58:05;59.66;40.95;47;49.92;48.99;356.9;187.7;193;47.51;19.11.2024 16:45:55;20.11.2024 03:54:42;84.5;40.95;55.06;48.26;51.83;138.9;41.7;112.4;47.59;19.11.2024 16:12:01;20.11.2024 03:58:05
20.11.2024 06:00:00;20.11.2024 07:00:00;24.99;5.14;24;20;15.72;100.4;93.5;74.9;15.1;19.11.2024 17:25:06;20.11.2024 04:52:06;39.1;9.96;18.6;39.1;19.82;224.6;224.6;100.9;29.64;19.11.2024 15:20:00;20.11.2024 04:57:02;103.54;76;76.99;90.37;88.76;398.4;250.5;215.1;96.95;19.11.2024 16:55:56;20.11.2024 04:57:04;101.98;76.86;97;90;87.54;176.2;73.1;116.4;92.95;19.11.2024 16:32:23;20.11.2024 04:59:55
20.11.2024 07:00:00;20.11.2024 08:00:00;100;9.23;24;70.54;33.44;109.4;85.4;34.1;35.79;19.11.2024 17:25:06;20.11.2024 05:58:15;87.4;12.7;13;27.4;23.63;269.3;227;104.8;33.6;19.11.2024 15:21:45;20.11.2024 05:59:27;138.97;97.3;128.72;122.19;125.72;251.6;187.4;107.1;124.65;19.11.2024 18:10:43;20.11.2024 05:56:45;136.84;117.76;126.9;121.29;127.93;116;41.9;87.4;125.1;19.11.2024 16:32:29;20.11.2024 05:59:00
